id|name|description
da9ca2d9-471d-5fdb-9279-a72c6070a368|Adaptive Scheduling using DAS|The adaptive scheduling method is designed to handle dynamic network changes, such as node failures or new nodes joining the network. It updates the aggregation tree and schedules using the DAS algorithm to minimize communication overhead.
c14d8734-8f54-5475-a159-3c936b820cca|Trie-Based Data Structure|The authors propose a novel trie-based data structure to address the scalability challenges in subgraph isomorphism. This data structure is designed to reduce the memory footprint while maintaining good memory access efficiency. The trie-based data structure is built on the realization that as the length of the partial match path increases, the number of times the same prefix match path is used also increases. This allows for reusing all prefix paths without the disadvantages of Compressed Sparse Fibre (CSF) format. The data structure is capable of representing the data in a way that minimizes memory usage and enables efficient access. The authors demonstrate that their trie-based data structure achieves a compression ratio of up to 2.456664, as shown in Table 1, which indicates a significant reduction in memory usage.
437c91fd-25f0-5ea4-ab76-d570a93b20d7|Distributed GPU Implementation|The authors propose a distributed GPU implementation to address the scalability challenges in subgraph isomorphism. This implementation allows for handling larger data graphs and complex query graphs by distributing the workload across multiple GPUs. The distributed implementation uses a protocol to ensure that only one busy node sends data to a given free node, and a given busy node only sends data to one free node. This approach minimizes synchronization requirements and achieves good load balancing. The authors demonstrate that their distributed implementation achieves close to linear speedup on big data graphs, with a speedup of up to 3.1x on four nodes, as shown in Figure 4.
5e63086d-e484-5b9d-88aa-56f81f035021|Chunking-Based Load Balancing|The authors propose a chunking-based load balancing approach to address the scalability challenges in subgraph isomorphism. This approach divides the workload into smaller chunks and assigns them to different GPUs to achieve good load balancing. The chunking-based approach uses a chunk size of 512, which is empirically found to achieve good performance. This approach allows for processing bigger graphs without sacrificing performance. The authors demonstrate that their chunking-based load balancing approach achieves good performance and scalability, as shown in the single node results in Table 3.
aa86abba-0836-5ec4-a726-e19528c7e71a|Work Distribution Strategy|The authors propose a work distribution strategy to address the load balancing challenge. This strategy involves splitting each outer iteration into several chunks, and each chunk is processed sequentially. At the end of each chunk, every busy node checks if any free node is available to share the workload. A node is considered as free if it has finished all its work across all iterations. Once the node finishes all its work, it saves the final results and disconnects from the system.
dd959439-f5bf-5a2e-8b2d-d3b9e0dfd50a|Bin-Based Load Balancing|The authors propose a bin-based load balancing approach to address the load balancing challenge. This approach involves grouping the paths based on the work into bins and using virtual warps to process the bins. For example, if the number of neighbors of a node is eight, the partial path is put in bin eight. In the next iteration, all paths in bin eight will be processed by a virtual warp of 8 threads.
b3c71f63-e28f-5194-a769-2757b8d17d0e|Asynchronous Protocol for Work Distribution|The authors propose an asynchronous protocol for work distribution to minimize communication overhead between nodes. This protocol allows busy nodes to send a portion of their work to free nodes along with the required trie, without requiring synchronization.
f32626b4-aab7-5ba8-af49-b96d8be98f3b|Partition-Centric Processing Methodology (PCPM)|PCPM is a novel approach that perceives a graph as a set of links between nodes and partitions, rather than nodes and edges. This abstraction enables the development of efficient algorithms for graph processing.
f6fc8797-0468-59a7-ace2-f1e48c9ca7c2|Node Ordering using GOrder Algorithm|The GOrder algorithm is used to reorder the nodes in the graph, which improves the spatial locality of the graph data and reduces the number of random memory accesses.
8c58434a-a42f-5463-9121-73e31d6c4028|Binning with Partition-Centric Abstraction|Binning is a technique used to reduce the number of random memory accesses by grouping the nodes in the graph into bins based on their partitions.
a01cde0e-25f9-51f0-b08d-552c75681597|Streaming Memory Access Patterns|The streaming memory access patterns are used to improve the memory bandwidth utilization by accessing the graph data in a sequential manner.
